index,OPE ID,School,City,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
2627,1250,ORANGE COAST COLLEGE,COSTA MESA,CA,92628,Public,Subsidized,45,45,141627,45,87689
7138,20733,GALLIA JACKSON VINTON JOINT SCHOOL ADULT EDUCATION,,OH,,Public,Unsubsidized - Undergraduate,40,40,170841,45,87582
7423,8596,WEST LOS ANGELES COLLEGE,CULVER CITY,CA,90230,Public,Unsubsidized - Undergraduate,30,30,175121,30,87562
2988,42278,BETHANY GLOBAL UNIVERSITY,BLOOMINGTON,MN,55438,Private-Nonprofit,Subsidized,46,46,180221,46,87364
2508,41284,MIAMI REGIONAL UNIVERSITY,MIAMI,FL,33126,Proprietary,Subsidized,36,36,169289,36,87145
7150,41183,NORTHCOAST MEDICAL TRAINING ACADEMY,KENT,OH,44240,Proprietary,Unsubsidized - Undergraduate,34,34,178829,34,87129
6871,12881,MONTACHUSETT REGIONAL VOCATIONAL TECHNICAL SCHOOL,FITCHBURG,MA,1420,Public,Unsubsidized - Undergraduate,26,26,174102,26,87051
7285,39353,CALIFORNIA NURSES EDUCATIONAL INSTITUTE,PALM SPRINGS,CA,92264,Proprietary,Unsubsidized - Undergraduate,32,32,174083,32,87042
18113,2849,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH,PLATTSBURGH,NY,12901,Public,Grad Plus,17,17,181983,17,86937
7888,21562,TECHNICAL COLLEGE OF THE ROCKIES,,CO,,Public,Unsubsidized - Undergraduate,31,31,169000,32,86875
3233,41976,"FLORIDA INSTITUTE OF RECORDING, SOUND AND TECHNOLOGY",,FL,,Proprietary,Subsidized,50,50,170247,50,86873
15410,22306,OGLE SCHOOL HAIR SKIN NAILS,,TX,,Proprietary,Parent Plus,18,18,168759,18,86868
6950,42337,"CHRISTINE VALMY INTERNATIONAL SCHOOL FORESTHETICS, SKIN CARE & MAKE-UP",NEW YORK,NY,10036,Proprietary,Unsubsidized - Undergraduate,43,43,145301,51,86839
6815,8903,COLLEGE OF THE CANYONS,SANTA CLARITA,CA,91355,Public,Unsubsidized - Undergraduate,62,62,313936,62,86663
7299,41497,HOMESTEAD SCHOOLS,TORRANCE,CA,90505,Private-Nonprofit,Unsubsidized - Undergraduate,32,32,173080,32,86540
13489,2057,ALLEGANY COLLEGE OF MARYLAND,CUMBERLAND,MD,21502,Public,Parent Plus,14,14,172976,14,86489
7643,30375,HODGES UNIVERSITY,NAPLES,FL,34119,Private-Nonprofit,Unsubsidized - Undergraduate,36,36,172707,37,86353
7456,25594,INTERCOAST COLLEGES,WEST COVINA,CA,91791,Proprietary,Unsubsidized - Undergraduate,52,52,150781,68,86340
6846,41023,NEW AGE TRAINING,NEW YORK,NY,10001,Proprietary,Unsubsidized - Undergraduate,39,39,172548,39,86274
6569,1681,HIGHLAND COMMUNITY COLLEGE,FREEPORT,IL,61032,Public,Unsubsidized - Undergraduate,53,53,172532,53,86270
20429,33333,MEDICAL UNIVERSITY OF LUBLIN,,,,Foreign-Public,Grad Plus,3,3,140331,3,86264
11198,30439,NEWSCHOOL OF ARCHITECTURE AND DESIGN,SAN DIEGO,CA,92101,Proprietary,Unsubsidized - Graduate,14,14,246314,14,86198
19030,6677,MCGILL UNIVERSITY,,,,Foreign-Public,Grad Plus,16,16,172500,16,86148
3165,30425,CARRINGTON COLLEGE,PORTLAND,OR,97232,Proprietary,Subsidized,79,79,152024,134,86117
2841,42386,GOULD'S ACADEMY,MEMPHIS,TN,38119,Proprietary,Subsidized,59,59,171689,59,86004
3356,41632,TENAJ SALON INSTITUTE,THE VILLAGES,FL,32162,Proprietary,Subsidized,51,51,147250,51,86000
9590,2817,ST. BONAVENTURE UNIVERSITY,SAINT BONAVENTURE,NY,14778,Private-Nonprofit,Unsubsidized - Graduate,11,11,149210,11,85960
17676,1959,CAMPBELLSVILLE UNIVERSITY,CAMPBELLSVILLE,KY,42718,Private-Nonprofit,Grad Plus,15,15,202900,15,85950
2944,41644,ANGELES INSTITUTE,ARTESIA,CA,90701,Proprietary,Subsidized,37,37,124618,50,85818
14862,9449,PENNCO TECH,,PA,,Proprietary,Parent Plus,25,25,158084,28,85815
2194,41471,TRICOCI UNIVERSITY OF BEAUTY CULTURE,LIBERTYVILLE,IL,60048,Proprietary,Subsidized,57,57,162559,60,85784
2180,41275,CDE CAREER INSTITUTE,TANNERSVILLE,PA,18372,Proprietary,Subsidized,49,49,171500,49,85750
15216,35233,AVIATION INSTITUTE OF MAINTENANCE,DULUTH,GA,30096,Proprietary,Parent Plus,20,20,166961,20,85741
20314,30954,BOND UNIVERSITY,,,,Foreign-Private,Grad Plus,11,11,85672,11,85672
7009,42243,VALOR CHRISTIAN COLLEGE,COLUMBUS,OH,43216,Private-Nonprofit,Unsubsidized - Undergraduate,49,49,253236,51,85657
2440,22664,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,,MO,,Private-Nonprofit,Subsidized,50,50,179197,50,85654
7254,1166,CITRUS COLLEGE,GLENDORA,CA,91741,Public,Unsubsidized - Undergraduate,34,34,171174,34,85587
3302,40165,AMERICAN INSTITUTE OF BEAUTY,LARGO,FL,33773,Proprietary,Subsidized,61,61,134942,68,85577
6659,22612,G SKIN & BEAUTY INSTITUTE,,IL,,Proprietary,Unsubsidized - Undergraduate,44,44,168161,44,85573
6942,21404,ST. JOSEPH HOSPITAL OF NASHUA N.H.D/B/A ST. JOSEPH SCHOOL OF NURSING,,NH,,Private-Nonprofit,Unsubsidized - Undergraduate,32,32,204024,32,85558
3887,41839,CETYS UNIVERSIDAD,,,,Foreign-Private,Subsidized,38,38,169300,39,85450
7369,37974,CAREER CARE INSTITUTE,LANCASTER,CA,93534,Proprietary,Unsubsidized - Undergraduate,37,37,167336,38,85418
18221,2957,QUEENS UNIVERSITY OF CHARLOTTE,CHARLOTTE,NC,28274,Private-Nonprofit,Grad Plus,15,15,281984,15,85405
1718,21618,MUSICIANS INSTITUTE,,CA,,Proprietary,Subsidized,72,72,234688,78,85400
18382,3322,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,KUTZTOWN,PA,19530,Public,Grad Plus,10,10,165188,10,85344
2238,36163,AVIATION INSTITUTE OF MAINTENANCE,KANSAS CITY,MO,64129,Proprietary,Subsidized,46,46,170681,46,85342
7212,42490,MEDICAL CAREER AND TECHNICAL COLLEGE,RICHMOND,KY,40475,Proprietary,Unsubsidized - Undergraduate,36,36,167024,39,84984
9460,2533,MONTANA STATE UNIVERSITY - NORTHERN,HAVRE,MT,59501,Public,Unsubsidized - Graduate,19,19,215814,19,84861
7300,1162,CHABOT COLLEGE,HAYWARD,CA,94545,Public,Unsubsidized - Undergraduate,34,34,169550,34,84776
11044,12421,UNIVERSITY OF AUCKLAND (THE),,,,Foreign-Public,Unsubsidized - Graduate,7,7,135046,7,84773
19545,7468,SCHOOL OF VISUAL ARTS,NEW YORK,NY,10010,Proprietary,Grad Plus,8,8,151900,9,84742
17116,1029,UNIVERSITY OF MOBILE,MOBILE,AL,36613,Private-Nonprofit,Grad Plus,14,14,89172,20,84712
19445,10520,TRINITY LABAN CONSERVATOIRE OF MUSIC AND DANCE,,,,Foreign-Public,Grad Plus,12,12,224220,13,84657
6860,37813,PITC INSTITUTE,,PA,,Proprietary,Unsubsidized - Undergraduate,37,37,170532,39,84577
18748,3802,WESTERN WASHINGTON UNIVERSITY,BELLINGHAM,WA,98225,Public,Grad Plus,35,35,257053,36,84420
7828,23268,MERIDIAN COLLEGE,,FL,,Proprietary,Unsubsidized - Undergraduate,32,32,148938,41,84334
3096,21689,KANSAS CHRISTIAN COLLEGE,OVERLAND PARK,KS,66204,Private-Nonprofit,Subsidized,45,45,105451,88,84321
17432,1566,FORT VALLEY STATE UNIVERSITY,FORT VALLEY,GA,31030,Public,Grad Plus,12,12,163576,13,84295
7123,20839,NORTHERN NEW MEXICO COLLEGE,,NM,,Public,Unsubsidized - Undergraduate,29,30,171991,30,84246
14952,8377,UNIVERSITEIT VAN AMSTERDAM,,,,Foreign-Public,Parent Plus,9,9,168488,9,84244
2336,42557,BOLIVAR TECHNICAL COLLEGE,BOLIVAR,MO,65613,Private-Nonprofit,Subsidized,49,49,168447,49,84232
7508,25200,INTERNATIONAL SCHOOL OF SKIN AND NAILCARE,,GA,,Proprietary,Unsubsidized - Undergraduate,43,43,152787,54,84133
11755,30843,UNIVERSITY OF LIMERICK,,,,Foreign-Public,Unsubsidized - Graduate,9,9,168165,9,84115
6684,1612,HONOLULU COMMUNITY COLLEGE,HONOLULU,HI,96817,Public,Unsubsidized - Undergraduate,38,40,168219,40,84111
6549,11715,JOSEPH F. MCCLOSKEY SCHOOL OF NURSING AT SCHUYLKILL HEALTH,POTTSVILLE,PA,17901,Private-Nonprofit,Unsubsidized - Undergraduate,52,52,251930,52,83985
7253,42096,INSTITUTE OF HEALTH SCIENCES,HUNT VALLEY,MD,21031,Proprietary,Unsubsidized - Undergraduate,28,28,166583,29,83942
6100,5026,INTER AMERICAN UNIVERSITY OF PUERTO RICO - ARECIBO CAMPUS,ARECIBO,PR,614,Private-Nonprofit,Unsubsidized - Undergraduate,36,37,152931,37,83931
14957,8444,SIMON FRASER UNIVERSITY,,,,Foreign-Public,Parent Plus,10,10,167218,10,83859
13005,38893,STANBRIDGE UNIVERSITY,IRVINE,CA,92612,Proprietary,Parent Plus,16,16,180787,16,83811
7617,41492,XCELL ACADEMY A PAUL MITCHELL SCHOOL,HOOVER,AL,35216,Proprietary,Unsubsidized - Undergraduate,41,41,167234,41,83614
11765,42154,GRACE SCHOOL OF THEOLOGY,,TX,,Private-Nonprofit,Unsubsidized - Graduate,18,18,315804,18,83594
2799,7115,MOORPARK COLLEGE,MOORPARK,CA,93021,Public,Subsidized,45,45,167029,45,83516
2206,3929,EASTERN WYOMING COLLEGE,TORRINGTON,WY,82240,Public,Subsidized,48,48,167019,48,83505
17215,1321,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",SANTA CRUZ,CA,95064,Public,Grad Plus,10,10,228485,10,83493
18793,3848,EDGEWOOD COLLEGE,MADISON,WI,53711,Private-Nonprofit,Grad Plus,13,13,177544,13,83489
10013,3519,RHODES COLLEGE,MEMPHIS,TN,38112,Private-Nonprofit,Unsubsidized - Graduate,9,10,175000,10,83450
15056,41483,DENVER COLLEGE OF NURSING,DENVER,CO,80202,Proprietary,Parent Plus,14,14,239446,16,83361
10683,8444,SIMON FRASER UNIVERSITY,,,,Foreign-Public,Unsubsidized - Graduate,13,13,206942,13,83314
2961,34633,CAREERS UNLIMITED,OREM,UT,84058,Proprietary,Subsidized,36,36,161999,36,83249
14389,3680,WEBER STATE UNIVERSITY,OGDEN,UT,84408,Public,Parent Plus,15,15,149935,15,83219
9431,2489,MISSOURI VALLEY COLLEGE,MARSHALL,MO,65340,Private-Nonprofit,Unsubsidized - Graduate,12,12,151525,18,83193
13013,39713,AMERICAN CAREER COLLEGE,ONTARIO,CA,91764,Proprietary,Parent Plus,20,20,180369,20,83141
10014,34403,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,MEMPHIS,TN,38104,Private-Nonprofit,Unsubsidized - Graduate,11,11,130869,11,83119
3455,39396,DAYTONA COLLEGE,ORMOND BEACH,FL,32174,Proprietary,Subsidized,52,52,161338,66,83109
2670,31009,LUTHER RICE COLLEGE & SEMINARY,LITHONIA,GA,30038,Private-Nonprofit,Subsidized,42,42,160497,42,83001
15132,7582,AIMS COMMUNITY COLLEGE,GREELEY,CO,80632,Public,Parent Plus,7,7,117074,8,82986
9810,3211,OREGON INSTITUTE OF TECHNOLOGY,KLAMATH FALLS,OR,97601,Public,Unsubsidized - Graduate,14,14,256194,14,82948
18286,3039,COLUMBUS COLLEGE OF ART & DESIGN,COLUMBUS,OH,43215,Private-Nonprofit,Grad Plus,12,12,165832,12,82917
6405,8383,UNIVERSITY OF GLASGOW,,,,Foreign-Public,Unsubsidized - Undergraduate,41,41,165462,41,82731
6927,7950,WEST SHORE COMMUNITY COLLEGE,SCOTTVILLE,MI,49454,Public,Unsubsidized - Undergraduate,35,35,164827,35,82416
13112,7870,HILLSBOROUGH COMMUNITY COLLEGE,TAMPA,FL,33606,Public,Parent Plus,19,19,169405,19,82395
9182,6760,UNIVERSITY OF MAINE - AUGUSTA,AUGUSTA,ME,4330,Public,Unsubsidized - Graduate,11,11,172677,11,82395
13190,1625,BRIGHAM YOUNG UNIVERSITY - IDAHO,REXBURG,ID,83460,Private-Nonprofit,Parent Plus,21,21,159328,23,82383
6929,4899,UPMC MERCY SCHOOL OF NURSING,PITTSBURGH,PA,15219,Private-Nonprofit,Unsubsidized - Undergraduate,27,28,164694,28,82347
15866,11689,REFRIGERATION SCHOOL (THE),,AZ,,Proprietary,Parent Plus,17,17,145113,20,82346
7554,41423,AVEDA ARTS & SCIENCES INSTITUTE CORPUS CHRISTI,CORPUS CHRISTI,TX,78404,Proprietary,Unsubsidized - Undergraduate,42,42,160507,43,82251
7522,36633,HOOD THEOLOGICAL SEMINARY,,NC,,Private-Nonprofit,Unsubsidized - Undergraduate,11,11,82250,11,82250
15763,6941,DALLAS CHRISTIAN COLLEGE,DALLAS,TX,75234,Private-Nonprofit,Parent Plus,11,11,164466,11,82236
2810,1362,OTERO JUNIOR COLLEGE,LA JUNTA,CO,81050,Public,Subsidized,86,86,328855,86,82215
7562,25681,TEXAS BARBER COLLEGE,,TX,,Proprietary,Unsubsidized - Undergraduate,30,30,164344,30,82172
15502,31239,SOUTHEASTERN COLLEGE,WEST PALM BEACH,FL,33411,Proprietary,Parent Plus,15,16,164091,16,82048
10518,6842,UNIVERSITY OF DUBLIN TRINITY COLLEGE,,,,Foreign-Public,Unsubsidized - Graduate,8,8,164000,8,82000
7432,1955,BEREA COLLEGE,BEREA,KY,40403,Private-Nonprofit,Unsubsidized - Undergraduate,43,43,123774,43,81904
19062,33554,RICHMONT GRADUATE UNIVERSITY,,TN,,Private-Nonprofit,Grad Plus,9,9,131932,9,81832
12200,21706,UNITED STATES SPORTS ACADEMY,DAPHNE,AL,36526,Private-Nonprofit,Unsubsidized - Graduate,15,15,81824,16,81824
4816,20907,CLEVELAND UNIVERSITY-KANSAS CITY,,KS,,Private-Nonprofit,Unsubsidized - Undergraduate,30,32,148750,32,81750
2732,42257,CLEVELAND BARBER COLLEGE,MAYFIELD HEIGHTS,OH,44124,Proprietary,Subsidized,46,46,163494,46,81743
2728,40033,BLAKE AUSTIN COLLEGE,VACAVILLE,CA,95687,Proprietary,Subsidized,49,49,163429,49,81719
18047,2628,RIDER UNIVERSITY,LAWRENCEVILLE,NJ,8648,Private-Nonprofit,Grad Plus,13,13,159561,14,81706
3545,39173,EVERGREEN BEAUTY AND BARBER COLLEGE,EVERETT,WA,98208,Proprietary,Subsidized,51,51,159557,54,81696
6904,42835,FALCON INSTITUTE OF HEALTH AND SCIENCE,BETHLEHEM,PA,18017,Proprietary,Unsubsidized - Undergraduate,39,39,161403,42,81584
7153,25623,APOLLO CAREER CENTER,,OH,,Public,Unsubsidized - Undergraduate,32,32,163125,32,81563
11162,21019,ROEHAMPTON UNIVERSITY,,,,Foreign-Public,Unsubsidized - Graduate,12,12,244000,12,81330
2972,24600,UNIVERSITY OF PUERTO RICO - MEDICAL SCIENCE CAMPUS,,PR,,Public,Subsidized,33,33,164700,33,81300
2292,23303,LEBANON COUNTY CAREER AND TECHNOLOGY CENTER,,PA,,Public,Subsidized,56,56,158983,56,81255
18122,2866,FASHION INSTITUTE OF TECHNOLOGY,NEW YORK,NY,10001,Public,Grad Plus,8,8,148291,8,81202
6850,8597,FEATHER RIVER COLLEGE,QUINCY,CA,95971,Public,Unsubsidized - Undergraduate,39,39,162369,39,81186
7161,9590,SUMMIT SALON ACADEMY KANSAS CITY,INDEPENDENCE,MO,64055,Proprietary,Unsubsidized - Undergraduate,29,29,149993,35,81185
14567,3956,DALTON STATE COLLEGE,DALTON,GA,30720,Public,Parent Plus,24,24,162347,24,81179
3256,41574,NATIONAL PARALEGAL COLLEGE,PHOENIX,AZ,85014,Proprietary,Subsidized,57,57,198050,175,81079
20303,30843,UNIVERSITY OF LIMERICK,,,,Foreign-Public,Grad Plus,10,10,162140,10,81070
3283,3638,TEXAS COLLEGE,TYLER,TX,75702,Private-Nonprofit,Subsidized,35,35,161917,70,80959
6499,9486,TRINITY WESTERN UNIVERSITY,,,,Foreign-Private,Unsubsidized - Undergraduate,38,38,154876,38,80938
7311,1206,GOLDEN WEST COLLEGE,HUNTINGTON BEACH,CA,92647,Public,Unsubsidized - Undergraduate,36,37,161800,37,80900
1268,3220,SOUTHWESTERN OREGON COMMUNITY COLLEGE,COOS BAY,OR,97420,Public,Subsidized,68,68,229308,68,80867
10676,8371,AMERICAN UNIVERSITY OF BEIRUT,,,,Foreign-Private,Unsubsidized - Graduate,8,8,161500,8,80750
7705,36423,INSTITUTE OF TECHNOLOGY,SALEM,OR,97305,Proprietary,Unsubsidized - Undergraduate,36,38,147540,45,80666
7553,42331,ARIZONA SCHOOL OF INTEGRATIVE STUDIES,TUCSON,AZ,85705,Proprietary,Unsubsidized - Undergraduate,28,28,161218,28,80600
14686,3837,CARDINAL STRITCH UNIVERSITY,MILWAUKEE,WI,53217,Private-Nonprofit,Parent Plus,11,12,161197,12,80598
2644,31444,AMERICAN COLLEGE OF HEALTHCARE AND TECHNOLOGY,RIVERSIDE,CA,92505,Proprietary,Subsidized,46,46,161000,46,80500
19142,1682,GARRETT-EVANGELICAL THEOLOGICAL SEMINARY,,IL,,Private-Nonprofit,Grad Plus,9,9,160949,9,80474
7370,21689,KANSAS CHRISTIAN COLLEGE,OVERLAND PARK,KS,66204,Private-Nonprofit,Unsubsidized - Undergraduate,40,45,96430,85,80430
100,21553,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,,CA,,Private-Nonprofit,Subsidized,60,60,245428,60,80245
3236,31025,AMERICAN UNIVERSITY OF ROME,,,,Foreign-Private,Subsidized,34,34,153222,34,80230
10487,6686,UNIVERSITY OF OTTAWA,,,,Foreign-Public,Unsubsidized - Graduate,11,11,157176,11,80223
20517,35943,GRENOBLE ECOLE DE MANAGEMENT,,,,Foreign-Private,Grad Plus,9,9,160364,9,80182
13979,2989,DICKINSON STATE UNIVERSITY,DICKINSON,ND,58601,Public,Parent Plus,14,14,157360,14,80178
17322,1372,WESTERN COLORADO UNIVERSITY,GUNNISON,CO,81231,Public,Grad Plus,13,13,160088,13,80046
17761,2095,SAINT MARY'S COLLEGE OF MARYLAND,ST. MARYS CITY,MD,20686,Public,Grad Plus,7,7,160032,14,80016
7747,42739,SOUTHEASTERN ESTHETICS INSTITUTE,COLUMBIA,SC,29201,Proprietary,Unsubsidized - Undergraduate,37,37,149659,39,79987
2773,10906,CINCINNATI COLLEGE OF MORTUARY SCIENCE,CINCINNATI,OH,45224,Private-Nonprofit,Subsidized,31,31,156731,31,79891
6670,41707,PAUL MITCHELL THE SCHOOL ST LOUIS,ST. LOUIS,MO,63108,Proprietary,Unsubsidized - Undergraduate,43,43,156689,43,79842
14612,22027,OZARK CHRISTIAN COLLEGE,,MO,,Private-Nonprofit,Parent Plus,13,13,157361,13,79831
7584,30282,TRINITY COLLEGE OF FLORIDA,TRINITY,FL,34655,Private-Nonprofit,Unsubsidized - Undergraduate,48,48,159449,48,79725
7537,36123,BIRTHWISE MIDWIFERY SCHOOL,,ME,,Proprietary,Unsubsidized - Undergraduate,26,26,143859,26,79594
11593,32663,BETHESDA UNIVERSITY,ANAHEIM,CA,92801,Private-Nonprofit,Unsubsidized - Graduate,8,8,159132,8,79566
1969,6839,UNIVERSITY OF EDINBURGH,,,,Foreign-Public,Subsidized,33,33,159045,33,79523
6480,3929,EASTERN WYOMING COLLEGE,TORRINGTON,WY,82240,Public,Unsubsidized - Undergraduate,44,44,159047,44,79520
3128,38834,AVIATION INSTITUTE OF MAINTENANCE,MANASSAS,VA,20110,Proprietary,Subsidized,40,42,157083,43,79458
14575,2960,SALEM COLLEGE,WINSTON-SALEM,NC,27108,Private-Nonprofit,Parent Plus,15,15,158726,15,79367
5898,3770,BIG BEND COMMUNITY COLLEGE,MOSES LAKE,WA,98837,Public,Unsubsidized - Undergraduate,47,47,204200,53,79311
7291,7253,FEDERICO BEAUTY INSTITUTE,SACRAMENTO,CA,95834,Proprietary,Unsubsidized - Undergraduate,51,51,156204,55,79236
7023,41390,MIDWESTERN CAREER COLLEGE,CHICAGO,IL,60606,Proprietary,Unsubsidized - Undergraduate,26,28,155985,29,79160
2051,23289,EMMAUS BIBLE COLLEGE,,IA,,Private-Nonprofit,Subsidized,36,36,148496,41,79048
2609,2263,GLEN OAKS COMMUNITY COLLEGE,CENTREVILLE,MI,49032,Public,Subsidized,58,58,165956,58,79003
14317,3612,UNIVERSITY OF HOUSTON - DOWNTOWN,HOUSTON,TX,77002,Public,Parent Plus,13,13,150386,13,78995
17844,2279,LAWRENCE TECHNOLOGICAL UNIVERSITY,SOUTHFIELD,MI,48075,Private-Nonprofit,Grad Plus,11,11,138983,11,78987
6342,8880,MORRISON INSTITUTE OF TECHNOLOGY,MORRISON,IL,61270,Private-Nonprofit,Unsubsidized - Undergraduate,54,58,152080,58,78985
6907,10006,GREATER JOHNSTOWN AREA VOCATIONAL TECHNICAL SCHOOL -,,PA,,Public,Unsubsidized - Undergraduate,35,35,157835,35,78919
7449,7203,SALON SUCCESS ACADEMY,UPLAND,CA,91786,Proprietary,Unsubsidized - Undergraduate,40,40,139704,45,78878
3366,31147,PRAXIS INSTITUTE,MIAMI,FL,33135,Proprietary,Subsidized,44,44,157672,44,78843
18714,3708,EASTERN MENNONITE UNIVERSITY,HARRISONBURG,VA,22802,Private-Nonprofit,Grad Plus,14,14,144747,14,78710
18843,2956,CAROLINA UNIVERSITY,WINSTON SALEM,NC,27101,Private-Nonprofit,Grad Plus,8,8,188577,9,78646
6356,7881,AMERICAN UNIVERSITY OF PARIS,,,,Foreign-Private,Unsubsidized - Undergraduate,34,34,142660,34,78580
7366,33563,MEDICAL TRAINING COLLEGE,BATON ROUGE,LA,70816,Proprietary,Unsubsidized - Undergraduate,46,46,156524,46,78474
13058,1401,POST UNIVERSITY,WATERBURY,CT,6723,Proprietary,Parent Plus,18,18,172493,18,78465
13371,8244,JOHNSON COUNTY COMMUNITY COLLEGE,OVERLAND PARK,KS,66210,Public,Parent Plus,13,13,156798,13,78401
16343,38594,FALMOUTH UNIVERSITY,,,,Foreign-Public,Parent Plus,6,6,156744,6,78372
13791,2650,UNIVERSITY OF THE SOUTHWEST,,NM,,Private-Nonprofit,Parent Plus,15,15,156902,15,78352
13025,31133,UEI COLLEGE,FRESNO,CA,93726,Proprietary,Parent Plus,18,18,156632,18,78323
7729,39396,DAYTONA COLLEGE,ORMOND BEACH,FL,32174,Proprietary,Unsubsidized - Undergraduate,54,57,141678,78,78282
1962,31207,NEW YORK CONSERVATORY FOR DRAMATIC ARTS (THE),NEW YORK,NY,10011,Proprietary,Subsidized,35,35,156500,35,78250
8720,1220,MASTER'S UNIVERSITY AND SEMINARY (THE),SANTA CLARITA,CA,91321,Private-Nonprofit,Unsubsidized - Graduate,12,12,185629,12,78244
6966,41580,METRO BEAUTY ACADEMY,ALLENTOWN,PA,18106,Proprietary,Unsubsidized - Undergraduate,36,36,134118,45,78171
7395,9981,MORGAN COMMUNITY COLLEGE,FORT MORGAN,CO,80701,Public,Unsubsidized - Undergraduate,38,38,151989,38,78122
2444,1286,SANTA MONICA COLLEGE,SANTA MONICA,CA,90405,Public,Subsidized,40,40,156172,40,78086
2656,41528,PAUL MITCHELL THE SCHOOL SACRAMENTO,SACRAMENTO,CA,95825,Proprietary,Subsidized,56,56,156184,56,78078
17425,1602,GEORGIA COLLEGE & STATE UNIVERSITY,MILLEDGEVILLE,GA,31061,Public,Grad Plus,21,25,148896,25,77991
2277,25561,ETI SCHOOL OF SKILLED TRADES,,IL,,Proprietary,Subsidized,45,45,153921,45,77836
14977,31065,SENTARA COLLEGE OF HEALTH SCIENCES,CHESAPEAKE,VA,23320,Private-Nonprofit,Parent Plus,15,15,155069,15,77762
2844,41604,ANGELES COLLEGE,LOS ANGELES,CA,90010,Proprietary,Subsidized,39,39,155500,39,77750
7404,12842,OXNARD COLLEGE,,CA,,Public,Unsubsidized - Undergraduate,28,28,152934,28,77726
2697,1187,COLLEGE OF THE SISKIYOUS,WEED,CA,96094,Public,Subsidized,43,44,155300,44,77652
2540,30763,BEULAH HEIGHTS UNIVERSITY,ATLANTA,GA,30316,Private-Nonprofit,Subsidized,51,51,203227,51,77638
3742,41476,AVEDA INSTITUTE LAS VEGAS,LAS VEGAS,NV,89119,Proprietary,Subsidized,51,51,155160,51,77590
7715,7297,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,BROOMFIELD,CO,80020,Proprietary,Unsubsidized - Undergraduate,44,44,219445,45,77564
7320,1334,VENTURA COLLEGE,VENTURA,CA,93003,Public,Unsubsidized - Undergraduate,36,36,152093,36,77547
2478,1105,SHORTER COLLEGE,NORTH LITTLE ROCK,AR,72114,Private-Nonprofit,Subsidized,80,80,278620,81,77532
3412,35703,CAROLINA CHRISTIAN COLLEGE,WINSTON-SALEM,NC,27105,Private-Nonprofit,Subsidized,38,38,155000,38,77500
15255,11683,FRANKLIN UNIVERSITY SWITZERLAND,,,,Foreign-Private,Parent Plus,7,7,154880,7,77440
2043,1212,HUMPHREYS UNIVERSITY,STOCKTON,CA,95207,Private-Nonprofit,Subsidized,52,55,193280,111,77363
3336,42178,BOCA BEAUTY ACADEMY,BOCA RATON,FL,33434,Proprietary,Subsidized,57,57,137427,65,77320
19453,10594,"RICHMOND, THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON",,,,Foreign-Private,Grad Plus,6,6,154565,6,77284
17288,10474,MARYMOUNT CALIFORNIA UNIVERSITY,RANCHO PALOS VERDES,CA,90274,Private-Nonprofit,Grad Plus,10,10,193747,10,77177
7189,41518,TEMPLE (THE): A PAUL MITCHELL PARTNER SCHOOL,FREDERICK,MD,21701,Proprietary,Unsubsidized - Undergraduate,39,39,151819,41,77172
13474,2063,COMMUNITY COLLEGE OF BALTIMORE COUNTY,CATONSVILLE,MD,21228,Public,Parent Plus,20,20,154216,20,77112
4452,41425,TOURO UNIVERSITY WORLDWIDE,WEST HOLLYWOOD,CA,90046,Private-Nonprofit,Unsubsidized - Undergraduate,29,30,154214,30,77106
10159,10198,ECPI UNIVERSITY,VIRGINIA BEACH,VA,23462,Proprietary,Unsubsidized - Graduate,15,15,127619,15,77062
6631,10594,"RICHMOND, THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON",,,,Foreign-Private,Unsubsidized - Undergraduate,50,50,153000,50,77000
6898,11220,WINDWARD COMMUNITY COLLEGE,,HI,,Public,Unsubsidized - Undergraduate,28,31,153959,31,76980
11918,34353,ANGLIA RUSKIN UNIVERSITY,,,,Foreign-Public,Unsubsidized - Graduate,11,11,210150,11,76897
2717,41539,PROVIDENCE CHRISTIAN COLLEGE,PASADENA,CA,91101,Private-Nonprofit,Subsidized,37,37,153746,37,76874
11094,13153,MASSEY UNIVERSITY,,,,Foreign-Public,Unsubsidized - Graduate,5,5,76836,5,76836
3516,21596,BAPTIST COLLEGE OF FLORIDA (THE),,FL,,Private-Nonprofit,Subsidized,33,33,125973,33,76741
2433,11683,FRANKLIN UNIVERSITY SWITZERLAND,,,,Foreign-Private,Subsidized,35,35,153464,35,76732
7377,7600,INTERNATIONAL BEAUTY SCHOOL,MARTINSBURG,WV,25401,Proprietary,Unsubsidized - Undergraduate,33,33,139896,38,76701
7792,31256,MIAMI AD SCHOOL,MIAMI,FL,33127,Proprietary,Unsubsidized - Undergraduate,39,40,173508,40,76660
